ID,Title,Category,Link,Preview Icon,Pages,PDF Link,Description,Keywords,Accession Number,Publisher,ISBN,Condition,Author,Language,Year,Script,Custodian,Digitization Sponsor
15019,Guru Har Gobind Sahib Ji,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15019&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008879_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015019.pdf,Guru Hargobind Sahib is a role model for Sikh children to lead a balanced life of spiritual and temporal contents. It inculcates self-confidence and self-reliance among child readers.,"Pirthi Chand,  Chandu,  Bandi Chhor,  Jahangir",BK-008879,Gur Das Kapur & Sons (P) Ltd.,,Good,Piara Singh Sahrai,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15020,Suno-Sunao Part-4,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15020&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008878_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015020.pdf,"These three short stories in readable Punjabi prose are imaginative, suggestive, entertaining and educative. It is a good specimen of Punjabi ""Bal Sahit"".","Himmat,  Marassi,  Sangat,  Vijaypal,  Julaha",BK-008878,Gur Das Kapur & Sons (P) Ltd.,,Good,,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15022,Bhagat Singh,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15022&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008876_200.jpg,32,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015022.pdf,Contribution and sacrifices of great Indian patriots and freedom fighters are a source of great inspiration to children and younger generations. This biographical composition is bound to inculcate feelings of patriotism and service of motherland among the children. It is a well-written biography.,"Bhagat Singh,  Hindustan,  Assembly,  Sant Randhir Singh,  Sandras",BK-008876,Gur Das Kapur & Sons (P) Ltd.,,Good,,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15025,Columbus,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15025&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008873_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015025.pdf,"Columbus discovered America. But how he made his discovery needs to be told to children. This Punjabi prose composition narrates the adventures and exploits of this great explorer in an anecdotal, story-telling manner to child-readers. It is informative, educative and inspiring.","Columbus,  Geneva,  Spain,  Samundar,  America",BK-008873,Gurdas Kapur & Sons (Pvt) Ltd.,,Good,,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15026,Suno Sunao Part-1,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15026&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008872_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015026.pdf,Children learn unconsciously and indirectly. The child psychology needs to be understood by writers of childran's literature. The author of these short stories has successfully written these short stories which are bound to appeal to child sensibility.,"Loombri,  Kan,  Angoor,  Kachhwa,  Khargosh,  Galehri",BK-008872,Gur Das Kapur & Sons (P) Ltd.,,Good,Om Parkash,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15028,Suno Sunao Part-3,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15028&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008870_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015028.pdf,These narrative short stories meant for children entertain and instruct child readers with tender strokes of anecdotes and small doses of instruction. Their reading inculcates reading habit among children.,"Guraiya,  Chiri,  Kan,  Ardhangi,  Dholak,  Lela",BK-008870,Gurdas Kapur & Sons (Pvt) Ltd.,,Good,Om Parkash,Panjabi,,Gurmukhi,,
15029,Barffan De Vaasi,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15029&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008869_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015029.pdf,"Although a significant part of our globe is covered with snow and ice, yet this snow-covered region is inhabited by people. This informative book educates the child readers about Siberian desert, its climate and the mode of living of its people.","Siberia,  Rasho,  Tundra,  Igloo,  Eskimo",BK-008869,"Gurdas Kapur & Sons Pvt. Ltd. Chowri Bazaar, Delhi",,Good,Piara Singh Sahrai,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15030,Vasco Da Gama,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15030&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008868_200.jpg,34,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015030.pdf,Vascodegama's life and adventures and his first landing on Indian coast inspires the child readers but also informs them about his occupation of India's coastal region. The account is informative and educative.,"Sone di Chiri,  Sikandar,  Portugal,  Bharat,  Calicut",BK-008868,"Gurdas Kapur & Sons Pvt. Ltd. Chowri Bazaar, Delhi",,Good,Piara Singh Sahrai,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15031,Marco Polo,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15031&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008867_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015031.pdf,"This biography of the world's earliest sailor, explorer and discoverer inspires the child readers and encourages them to be adventurous and enterprising. It makes a good ""Bal sahit"".","Marcopolo,  Vascodegama,  Columbus,  Venus,  Geneva",BK-008867,Gur Das Kapur & Sons (P) Ltd.,,Good,Piara Singh Sahrai,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15034,Taarya VeTeri Lao Part-2,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15034&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008864_200.jpg,32,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015034.pdf,"Monarch, Public servants and ministers must be devoted to Public welfare and efficient governance. This one-act Punjabi play dramatizes this theme through effective portrayal and dramatic actions. It is a good specimen of early Punjabi theatre and playwriting.","Raja,  Raj Kumar,  Darbari,  Rani,  Darban",BK-008864,Manjeet Publishers,,Good,"Gurdial Singh Phull, Prof.",Panjabi,1960,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15035,Sarkar Kivein Chaldi Hai ?,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15035&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008862_200.jpg,48,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015035.pdf,"This composition narrates the way of local-self, state and central govts' work in India. It provides elementary information about public administration and governance to people of rural India.","Sukhlal,  Numberdar,  Karan Singh,  Saskar,  Mantri Mandal,  Kanoon",BK-008862,University Publishers Jalandhar,,Good,Mai Dayal Jain,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15036,Baans Baint Ate Patiyaan Da Kam,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15036&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008861_200.jpg,46,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015036.pdf,This book provides valuable information about various varieties of Bamboos and their leaves which are used for the making of shelter cottage and handicrafts. It is a helpful guide for people engaged in cottage industries.,"Keechak Baans,  Dang,  Doli,  Darwaza,  Pauri,  Khajoor",BK-008861,,,Good,,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15038,Chini Mam,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15038&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008860_200.jpg,58,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015038.pdf,"This poetic tale narrates life, manners and life style of Chinese ladies which entertains and educates the Punjabi child readers.","Chini Mem,  Ladki,  Chuang,  Sipahi",BK-008860,Seetal Sahit Bhawan Amritsar,,Good,Dhanwant Singh Seetal,Panjabi,1961,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15039,Ik Si Rajkumar,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15039&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008859_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015039.pdf,"This short story packed with a message keeps the child reader glued to the text for its interesting episodes, twists and turns. It has suspense, continuity and conclusion. It is highly readable.","Raj Kumar,  Katora,  Bharjai,  Jungle,  Amb",BK-008859,,,Good,Avtar Singh Deepak,Panjabi,1959,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15040,Baba Nihala Ate Us de Chan,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15040&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008858_200.jpg,48,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015040.pdf,"This composition containing grandfather's tales are capsules of wisdom wrapped in lively short stories. These are entertaining and educative. It is a fine ""Bal Sahit"" in Punjabi.","Baba Nihala,  Nihali,  Ghanaiya,  Gurpal,  Piara",BK-008858,,,Good,Giani Gurdit Singh,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15041,Garam Masale Di Kahani,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15041&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008857_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015041.pdf,"Indian herbs, spices, condiments add flavour as well as healthy vitamins to Indian cuisine. Their efficacy has been proved beyond doubt. This illuminating composition tells the qualities of several spices. It is a fine addition to Punjabi literature.","Garam Masala,  Sundh,  Illaichi,  Kali Mirch,  Dal chini",BK-008857,Punjabi Publishers Jalandhar,,Good,Gurbachan Singh,Panjabi,1959,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15042,Nike Balaan De Patar,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15042&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008856_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015042.pdf,"SMS, emails, whatsapps etc in electronic media have killed the art of letter writing for which humanity is poorer. This composition provides valuable tips for good letter-writing. It is a useful book for school children.","Pattar,  Bhasha,  Pata,  Card,  Likhari,  Subha",BK-008856,University Publishers,,Good,,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15043,Telephone Kivein Banya,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15043&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008855_200.jpg,32,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015043.pdf,"Telephony in modern age is taken for granted, but it was not available all the time. It is an invention of science. This one-act play brings out the several stages of its evolution through dramatic revelations. It entertains and educates the readers.","Harjit,  Telephone,  Prakash,  Ekta,  Bell,  Scotland",BK-008855,Hind Publishers LTD. Jalandhar,,Good,Prof. Gurdial Singh Phul,Panjabi,1959,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15044,Samay De Putar,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15044&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008854_200.jpg,30,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015044.pdf,Farmers are the backbone of India's economy. This one-act play highlights the contribution of farmers to the nation and narrates the travails of farming occupation. It is a good theatre as well as a good Punjabi literature.,"Jeetan,  Buddhi,  Radio,  Sarpanch,  Manmohan",BK-008854,,,Good,Gurbaksh Bahlavi,Panjabi,1959,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15045,Aadmi,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15045&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008853_200.jpg,44,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015045.pdf,"Evolution of human species from apes to modern human beings has taken centuries and several stages of development. This illuminating composition provides detailed, step by step narration of human evolution. It is a valuable addition to Punjabi literature.","Lacknow,  Ramu,  Baghiar,  Ban manas,  Agg",BK-008853,Navyug Publisher Delhi,,Good,Muhammad Khalik,Panjabi,1956,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15046,Duniya Da Pehla Manukh,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15046&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008852_200.jpg,30,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015046.pdf,"How this universe, planets, earth, oceans and stars etc came into existence and when they materialized has all been explored, documented and recorded in western languages. This well-written composition in Punjabi prose narrates this whole history of life on earth and educates the Punjabi child readers. It is a valuable addition to Punjabi literature.","Dharti,  Hawa,  Samundar,  Janwar,  Mausam,  Puratan Manukh",BK-008852,Sikh Publishing House Ltd,,Good,Kuldeep Singh,Panjabi,1959,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15047,Lal Panghura,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15047&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008851_200.jpg,16,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015047.pdf,"These short, racy, recitative lyrics for Punjabi children are excellent specimen of Punjabi ""Bal Sahit"". These lyrics can compete with the best popular lyrics in English taught to urban children in India. They enrich the Punjabi ""Bal Sahit"".","Kan,  Manobilli,  Panghura,  Bandar Mian,  Sheesha",BK-008851,,,Good,Amrita Pritam,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15048,Maleriya,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15048&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008850_200.jpg,32,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015048.pdf,"Despite the discovery of many vaccines, Malaria takes a heavy toll of life in tropical countries of Asia. This composition provides valuable information about the causes, symptoms and treatment of malaria. The account is educative, systematic and beneficial.","Machhar,  Utpati,  Rok,  Pachhan,  DDT,  Machhardani",BK-008850,,,Good,Koshinder Nath Aganhotar,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15049,Panj-Phoolan Rani,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15049&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008849_200.jpg,52,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015049.pdf,"Phoolan Rani's tales in Punjabi folklore are integral part of Punjabi literature. These grandmother's tales carry child readers to distant worlds, lands of fairies and angels and convey certain hometruths in between the narration. These tales in the poetic composition make a fine specimen of Punjabi Bal Sahit.","Tai,  Kanwar,  Ghullu,  Sant,  Kotwal,  Jogi Raj",BK-008849,Munshi Gulab Singh & Sons Ltd.,,Good,Suba Singh,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15050,Phoolan Di Larhi Part-1,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15050&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008848_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015050.pdf,"Good deeds not caste, commitment to one's duty, and learning of good habits bring happiness to life. These three one-act plays convey this message through the portrayal, dialogue and actions of their characters. They are fine specimen of Punjabi theatre in ""Bal Sahit""","Raja,  Rani,  Jarnail,  Shikari,  Ram,  Balmik,  Rahi",BK-008848,,,Good,Prof. Gurdial Singh Phul,Panjabi,1960,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15052,Sharat Da Natija,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15052&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008846_200.jpg,48,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015052.pdf,"Betting, drinking alcoholic, violent behavior and senseless bravado need to be curbed among children. These four short stories written in Chaste, idiomatic, rustic Punjabi prose convey this message to child readers in a suggestive manner. It makes a good Punjabi ""Bal sahit""",,BK-008846,Lahore Book Shop,,Good,Raj Dular,Panjabi,1960,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15053,Cycle Kivein Banya,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15053&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008845_200.jpg,40,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015053.pdf,"Invention of first wheel and then cycle brought about a revolution in human mobility and transportation. This highly interesting and narrative composition traces the origin and evolution of bicycle. The account is imaginative, educative and inspiring for child readers.","Bhagwan Singh,  Rabinder Singh,  Master,  Garari",BK-008845,Hind Publishers LTD. Jalandhar,,Good,Prof. Gurdial Singh Phool Khalsa College Amritsar,Panjabi,1958,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15054,Chiti Kukrhi Te Hor Kahaniyaan,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15054&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008844_200.jpg,40,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015054.pdf,"These Punjabi folktales narrated in Chaste Punjabi prose entertain and child readers. The children unconsciously imbibe some of the good habits and wisdom of certain animals and birds. It is a fine specimen of Punjabi ""Bal Sahit"".","Kukri,  Loombri,  Raja,  Agg,  Pateela,  Zimidar",BK-008844,Modern Sahit Academy Amritsar,,Good,Deep Rani,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15055,Bagdad Da Saudagar,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15055&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008843_200.jpg,38,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015055.pdf,"These grandmotherly tales captivate child reader's attention, carry them to wonderland and educate them as well. Such healthy literature in Punjabi inculcates reading habit among children.","Baghdad,  Saudagar,  Dhagga Khota,  Abu Hasan,  Khalifa",BK-008843,Modern Sahit Academy Amritsar,,Good,Shamsher Singh,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15056,Mukadamyaan Ton Bacho,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15056&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008842_200.jpg,46,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015056.pdf,"Senseless litigation, money lending at exorbitant rates by village money lenders, extravagance in Indian marriages are well-known social evils in Indian society. This collection of short stories entertain and educate the child readers against such social maladies. It is a healthy child literature in Punjabi.","Namay Shah,  Pind,  Fauja Singh,  Community Project,  Tara Singh,  Sarkar",BK-008842,,,Good,Gurbachan Singh,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15057,Gharogi Jeevan Jhakiyaan,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15057&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008841_200.jpg,26,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015057.pdf,"These one-act plays written for Punjabi children educate them against medical quacks,teach rational distribution of water and some other useful social activities. These motivate children to become good citizens of India.","Hakam Dei,  Jamna Dei,  Sadhu,  Bhagwanti",BK-008841,Navyug Publishers Delhi,,Good,Prof. Jagdish Singh,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15058,Samay Di Rani,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15058&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008840_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015058.pdf,"This Punjabi prose composition narrates the significance of adoption of new technologies employed in progressive farming. Each composition is educative, inspiring and motivating for the youth. It portrays the development of a model of post independence India.","Dyal,  Pind,  Kissan,  Radio,  Chaupal",BK-008840,Lahore Book Shop,,Good,Gurbaksh Bahlavi,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15059,Budh Di Kahani,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15059&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008839_200.jpg,32,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015059.pdf,"This pen-portrayal of Mahatma Buddha touches the deepest chords in the tender hearts of the child readers. They imbibe Buddha's gospel and feel uplifted above the barriers of caste, creed and race. This is a valuable addition to Punjabi ""Bal Sahit"".","Sushodhan,  Sidharth,  Kapil Vastu,  Sujata,  Budhtav",BK-008839,Lahore Book Shop,,Good,Ajaib Chitarkar,Panjabi,1959,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15060,Naroa Samaj,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15060&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008838_200.jpg,40,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015060.pdf,"These well-written essays in Punjabi prose inspire the child readers to become good citizens and contribute in the construction of a healthy progressive society in India. The essays are educative, Motivating and appealing.","Bharat,  Agianta,  Wahem,  Guru Nanak Dev,  Dharam,  Viah",BK-008838,Lahore Book Shop,,Good,Sardar Singh Ratol,Panjabi,1959,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15061,Ki Khaiye Te Kithon Lyaiye,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15061&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008837_200.jpg,48,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015061.pdf,Comparative development and prosperity in Indian villages is the result of cooperative movement in rural India. This book contains several vignettes of Rural development. It inspires India's children to carry on this crusade.,"Sarpanch, Jagirdar, Gurnampura, Karanbir Singh, Milkha Singh",BK-008837,Lahore Book Shop,,Good,Kartar Singh,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15062,Kaun Kare Kalyan Te Hor Kahaniyaan,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15062&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008836_200.jpg,34,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015062.pdf,"These short stories narrate the Indian Villages' improvement though cooperative efforts of rural people. The stories are inspiring, motivating and optimististic for child readers.","Khanpur,  Pind,  Hindstan,  Mela,  Jawahar Lal Nehru",BK-008836,,,Good,,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15063,Yodhe Nahi Kaame,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15063&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008835_200.jpg,40,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015063.pdf,Adoption and innovations relentless human efforts and firm determination leads to fulfillment of desired targets and prosperity. The tale in the book conveys this message through concrete illustrations. It inspires and motivates the child readers.,"Surain Singh,  Kaptanji,  Nambardar",BK-008835,Lahore Book Shop,,Good,Charanjeet Singh,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15064,Chirhi Te Gulela,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15064&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008834_200.jpg,22,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015064.pdf,"This poem is a unique combination of a grandmother's tales and poetic lyricism .Child readers are likely to read and recite this poem. It makes a fine ""Bal Sahit"" Composition in Punjabi.","Chiri,  Kaan,  Sapp,  Tarkhan,  Raja,  Rani",BK-008834,Navyug Publishers Delhi,,Good,Bhagwant Singh,Panjabi,1955,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15115,Sacha Ishq,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15115&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008997_200.jpg,10,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015115.pdf,"This kissa kav poetic composition in Hindi in Punjabi diction narrates the passion, suffering and sacrifices of those who stand for the courage of their conviction weather in love of the human or divine. The verse is fluent, racy, repetitive and recitative.","Kurban,  Ishak,  Sooli,  Heer,  Ranjha",BK-008997,,,Good,Miyaan Muhammad Deen Sahib,Hindi,,Devnagari,Punjabi Sahit Academy Ludhiana,
15116,Panch Tantar,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15116&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008996_200.jpg,312,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015116.pdf,"This is a fluent, readable Punjabi prose translation of classic Panch Tantara tales. These allegorical tales about birds and beasts contains universal home truths and moral messages. These are representative tales about Indian philosophical heritage. This Punjabi version enriches Punjabi literature.","Bania,  Mandir,  Vidya Heen,  Damnak,  Nrip",BK-008996,Bhai Ladha Singh & Sons,,Good,,Panjabi,1925,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15117,Darshan Sangrah,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15117&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008995_200.jpg,296,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015117.pdf,"This well-written, scholarly composition in Hindi prose summaries the major postulates of various streams of Indian philosophy in a fluent, communicative expression. It facilitates the reader's grasp of the finer prints of Indian philosophical streams.","Sankhya Darshan,  Yog Darshan,  Nayaya Darshan,  Poorav Mimansa,  Bodh Darshan",BK-008995,,,Good,Dr. Diwanchand,Hindi,1957,Devnagari,Punjabi Sahit Academy Ludhiana,
15118,Mritak Kriya Shraadh Philosophy,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15118&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008994_200.jpg,132,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015118.pdf,This composition written in dramatic style exposes the meaningless rituals associated with the death of a human being and his after life as propounded by Brahmanical texts. It makes a mockery of these fraudulent rituals and highlights the simplest Sikh way of disposing of a dead body and performing prayer.The account is educative.,"Bai Tarani Nadi,  Gau Dan,  Jatt,  Pope,  Grud Puran,  Brahman",BK-008994,,,Good,Bhai Moti Singh Ji Gyani,Panjabi,1911,Gurmukhi,Punjabi Sahit Academy Ludhiana,
